RunDate,RunTime,ISO,UtilityId,PremiseId,Year,RateClass,Strata,MType,RecipeICap
2016-11-07,18:10,NYISO,CONED,622012044400094,2015,9,14.3,DMD,14.0491
2016-11-07,18:10,NYISO,CONED,622012044400094,2016,9,14.3,DMD,17.5817
2016-11-07,18:10,NYISO,CONED,622020711500005,2015,9,28.8,DMD,17.5334
2016-11-07,18:10,NYISO,CONED,622020711500005,2016,9,28.8,DMD,22.1689
2016-11-07,18:10,NYISO,CONED,622020842000008,2015,9,8.4,DMD,10.198
2016-11-07,18:10,NYISO,CONED,622020842000008,2016,9,8.4,DMD,7.38962
2016-11-07,18:10,NYISO,CONED,622038085000022,2015,9,8.3,DMD,3.61058
2016-11-07,18:10,NYISO,CONED,622038085000022,2016,9,8.3,DMD,1.73788
2016-11-07,18:10,NYISO,CONED,622046642302005,2016,9,102.9,DMD,115.176
2016-11-07,18:10,NYISO,CONED,622064242001034,2016,9,12.2,DMD,11.696
2016-11-07,18:10,NYISO,CONED,622064242045023,2016,9,10.6,DMD,8.82933
2016-11-07,18:10,NYISO,CONED,622065193500007,2015,2,3362,DMD,3.00965
2016-11-07,18:10,NYISO,CONED,622065193500007,2016,2,3362,DMD,1.83277
2016-11-07,18:10,NYISO,CONED,622065198500002,2015,1,7345,DMD,4.38908
2016-11-07,18:10,NYISO,CONED,622065198500002,2016,1,7345,DMD,4.33521
2016-11-07,18:10,NYISO,CONED,622065200000009,2015,1,15414,DMD,6.18651
2016-11-07,18:10,NYISO,CONED,622065200000009,2016,1,15414,DMD,15.9721
2016-11-07,18:10,NYISO,CONED,622068769000006,2015,9,12.1,DMD,8.71695
2016-11-07,18:10,NYISO,CONED,622068769000006,2016,9,12.1,DMD,3.14271
2016-11-07,18:10,NYISO,CONED,622077006000000,2015,2,16.4,DMD,10.6372
2016-11-07,18:10,NYISO,CONED,622077006000000,2016,2,16.4,DMD,7.14146
2016-11-07,18:10,NYISO,CONED,622077006500009,2015,9,47.3,DMD,40.4261
2016-11-07,18:10,NYISO,CONED,622077006500009,2016,9,47.3,DMD,28.9856
2016-11-07,18:10,NYISO,CONED,622084137500015,2016,1,9324,DMD,1.97718
2016-11-07,18:10,NYISO,CONED,622090282500007,2015,2,6842,DMD,5.2184
2016-11-07,18:10,NYISO,CONED,622090282500007,2016,2,6842,DMD,4.26472
2016-11-07,18:10,NYISO,CONED,622102041200066,2015,9,55.5,DMD,37.1562
2016-11-07,18:10,NYISO,CONED,622102041200066,2016,9,55.5,DMD,31.0161
2016-11-07,18:10,NYISO,CONED,622102118709031,2015,9,5.6,DMD,1.9507
2016-11-07,18:10,NYISO,CONED,622102118709031,2016,9,5.6,DMD,1.72312
2016-11-07,18:10,NYISO,CONED,622116145003093,2015,9,21.9,DMD,15.9261
2016-11-07,18:10,NYISO,CONED,622116145003093,2016,9,21.9,DMD,13.2876
2016-11-07,18:10,NYISO,CONED,622208012400013,2016,2,1162,DMD,0.849382
2016-11-07,18:10,NYISO,CONED,622242112801028,2015,9,20.1,DMD,22.961
2016-11-07,18:10,NYISO,CONED,622242112801028,2016,9,20.1,DMD,22.3645
2016-11-07,18:10,NYISO,CONED,622288043002079,2016,9,8.6,DMD,2.39254
2016-11-07,18:10,NYISO,CONED,622315013800024,2015,9,143.7,DMD,149.362
2016-11-07,18:10,NYISO,CONED,622315013800024,2016,9,143.7,DMD,145.525
2016-11-07,18:10,NYISO,CONED,622320193400009,2016,9,62.7,DMD,29.1842
2016-11-07,18:10,NYISO,CONED,633004320500066,2015,2,2511,DMD,2.43526
2016-11-07,18:10,NYISO,CONED,633004320500066,2016,2,2511,DMD,2.18494
2016-11-07,18:10,NYISO,CONED,633008045000013,2016,9,21.9,DMD,14.8464
2016-11-07,18:10,NYISO,CONED,633022122700031,2015,9,23.4,DMD,25.5122
2016-11-07,18:10,NYISO,CONED,633022122700031,2016,9,23.4,DMD,13.9531
2016-11-07,18:10,NYISO,CONED,633026527102024,2016,9,26.9,DMD,15.4066
2016-11-07,18:10,NYISO,CONED,633034708000033,2016,2,1187,DMD,1.00843
2016-11-07,18:10,NYISO,CONED,633056195710014,2015,9,15,DMD,16.235
2016-11-07,18:10,NYISO,CONED,633056195710014,2016,9,15,DMD,9.91628
2016-11-07,18:10,NYISO,CONED,633056542000093,2015,9,24.2,DMD,27.8315
2016-11-07,18:10,NYISO,CONED,633056542000093,2016,9,24.2,DMD,19.1883
2016-11-07,18:10,NYISO,CONED,633066224700001,2016,9,40,DMD,8.88753
2016-11-07,18:10,NYISO,CONED,633066300502016,2016,9,21.4,DMD,14.9585
2016-11-07,18:10,NYISO,CONED,633124124000004,2015,1,21823,DMD,38.0364
2016-11-07,18:10,NYISO,CONED,633124124000004,2016,1,21823,DMD,17.7754
2016-11-07,18:10,NYISO,CONED,633130057650004,2015,8,162,DMD,208.736
2016-11-07,18:10,NYISO,CONED,633130057650004,2016,8,162,DMD,196.431
2016-11-07,18:10,NYISO,CONED,633178030401011,2016,2,1163,DMD,0.289816
2016-11-07,18:10,NYISO,CONED,633230086701008,2016,9,28.3,DMD,6.91852
2016-11-07,18:10,NYISO,CONED,633232060900101,2015,9,13.3,DMD,15.5392
2016-11-07,18:10,NYISO,CONED,633232060900101,2016,9,13.3,DMD,2.91717
2016-11-07,18:10,NYISO,CONED,633254252001001,2015,2,3549,DMD,3.13104
2016-11-07,18:10,NYISO,CONED,633254252001001,2016,2,3549,DMD,0.579004
2016-11-07,18:10,NYISO,CONED,633312226600017,2015,9,78.9,DMD,83.4945
2016-11-07,18:10,NYISO,CONED,633312226600017,2016,9,78.9,DMD,89.3814
2016-11-07,18:10,NYISO,CONED,633314066000019,2015,2,10,DMD,9.1612
2016-11-07,18:10,NYISO,CONED,633314066000019,2016,2,10,DMD,5.57124
2016-11-07,18:10,NYISO,CONED,633316100000053,2015,2,2658,DMD,2.20333
2016-11-07,18:10,NYISO,CONED,633316100000053,2016,2,2658,DMD,2.18256
2016-11-07,18:10,NYISO,CONED,633322128200030,2016,9,54.8,DMD,42.0737
2016-11-07,18:10,NYISO,CONED,633710047460000,2015,9,16.4,DMD,20.8736
2016-11-07,18:10,NYISO,CONED,633710047460000,2016,9,16.4,DMD,12.8838
2016-11-07,18:10,NYISO,CONED,633808336500062,2016,9,30.5,DMD,2.7479
2016-11-07,18:10,NYISO,CONED,633808337000096,2016,2,16.6,DMD,2.65772
2016-11-07,18:10,NYISO,CONED,633808337400031,2016,9,34.9,DMD,5.52427
2016-11-07,18:10,NYISO,CONED,633810231500015,2015,2,8.6,DMD,8.34945
2016-11-07,18:10,NYISO,CONED,633810231500015,2016,2,8.6,DMD,9.094
2016-11-07,18:10,NYISO,CONED,644032142000038,2016,9,31.2,DMD,6.26035
2016-11-07,18:10,NYISO,CONED,644038210800001,2015,9,52.3,DMD,70.5064
2016-11-07,18:10,NYISO,CONED,644038210800001,2016,9,52.3,DMD,11.0301
2016-11-07,18:10,NYISO,CONED,644044146800032,2015,2,16.2,DMD,19.8299
2016-11-07,18:10,NYISO,CONED,644044146800032,2016,2,16.2,DMD,1.03967
2016-11-07,18:10,NYISO,CONED,644092764601018,2016,9,34.7,DMD,35.3837
2016-11-07,18:10,NYISO,CONED,644114102500015,2015,9,9.9,DMD,11.1326
2016-11-07,18:10,NYISO,CONED,644114102500015,2016,9,9.9,DMD,10.2668
2016-11-07,18:10,NYISO,CONED,644120006800039,2015,9,31.1,DMD,36.6448
2016-11-07,18:10,NYISO,CONED,644120006800039,2016,9,31.1,DMD,13.5884
2016-11-07,18:10,NYISO,CONED,644154216001013,2016,9,4.8,DMD,0.0168761
2016-11-07,18:10,NYISO,CONED,644178555000005,2015,9,42.4,DMD,47.3135
2016-11-07,18:10,NYISO,CONED,644178555000005,2016,9,42.4,DMD,9.90065
2016-11-07,18:10,NYISO,CONED,644212134000044,2015,2,3769,DMD,0.397708
2016-11-07,18:10,NYISO,CONED,644212134000044,2016,2,3769,DMD,0.0412527
2016-11-07,18:10,NYISO,CONED,644242737500017,2015,2,9800,DMD,6.26208
2016-11-07,18:10,NYISO,CONED,644242737500017,2016,2,9800,DMD,1.4851
2016-11-07,18:10,NYISO,CONED,644242807510003,2015,8,118,DMD,135.679
2016-11-07,18:10,NYISO,CONED,644242807510003,2016,8,118,DMD,27.3643
2016-11-07,18:10,NYISO,CONED,644250138500049,2016,9,37.6,DMD,6.63711
2016-11-07,18:10,NYISO,CONED,644250203000032,2016,9,47.2,DMD,13.0542
2016-11-07,18:10,NYISO,CONED,644266623500013,2016,2,6.8,DMD,1.45135
2016-11-07,18:10,NYISO,CONED,655010040200039,2015,9,80.3,DMD,87.1025
2016-11-07,18:10,NYISO,CONED,655010040200039,2016,9,80.3,DMD,12.3702
2016-11-07,18:10,NYISO,CONED,655044032000016,2015,9,36.6,DMD,41.7472
2016-11-07,18:10,NYISO,CONED,655044032000016,2016,9,36.6,DMD,8.64358
2016-11-07,18:10,NYISO,CONED,655044045600000,2016,9,56.5,DMD,14.0611
2016-11-07,18:10,NYISO,CONED,655050081901004,2015,9,22.4,DMD,25.0483
2016-11-07,18:10,NYISO,CONED,655050081901004,2016,9,22.4,DMD,5.33967
2016-11-07,18:10,NYISO,CONED,655050098600037,2015,2,2460,DMD,2.08736
2016-11-07,18:10,NYISO,CONED,655050098600037,2016,2,2460,DMD,0.48057
2016-11-07,18:10,NYISO,CONED,655080177240025,2016,9,27,DMD,3.62233
2016-11-07,18:10,NYISO,CONED,655081534000003,2015,2,1369,DMD,1.00781
2016-11-07,18:10,NYISO,CONED,655081534000003,2016,2,1369,DMD,0.385551
2016-11-07,18:10,NYISO,CONED,655082303802041,2016,9,6.6,DMD,0.231331
2016-11-07,18:10,NYISO,CONED,655104980500027,2016,9,25.7,DMD,1.24915
2016-11-07,18:10,NYISO,CONED,655112606201045,2016,9,26.1,DMD,3.56959
2016-11-07,18:10,NYISO,CONED,655122695000000,2015,9,18.5,DMD,21.5989
2016-11-07,18:10,NYISO,CONED,655122695000000,2016,9,18.5,DMD,3.86854
2016-11-07,18:10,NYISO,CONED,655238090700018,2016,9,36,DMD,4.53872
2016-11-07,18:10,NYISO,CONED,655242140610078,2015,9,22.1,DMD,25.1643
2016-11-07,18:10,NYISO,CONED,655242140610078,2016,9,22.1,DMD,4.52537
2016-11-07,18:10,NYISO,CONED,655296189900022,2015,9,32.8,DMD,16.366
2016-11-07,18:10,NYISO,CONED,655296189900022,2016,9,32.8,DMD,2.98009
2016-11-07,18:10,NYISO,CONED,655366106500005,2015,9,14.2,DMD,5.01923
2016-11-07,18:10,NYISO,CONED,655366106500005,2016,9,14.2,DMD,2.43733
2016-11-07,18:10,NYISO,CONED,655368101600053,2015,9,25.1,DMD,11.5202
2016-11-07,18:10,NYISO,CONED,655368101600053,2016,9,25.1,DMD,1.35023
2016-11-07,18:10,NYISO,CONED,655376091521015,2016,2,224,DMD,0.048854
2016-11-07,18:10,NYISO,CONED,655446013504009,2015,9,34.6,DMD,12.8797
2016-11-07,18:10,NYISO,CONED,655446013504009,2016,9,34.6,DMD,2.82246
2016-11-07,18:10,NYISO,CONED,655486059100007,2015,9,14.4,DMD,22.5013
2016-11-07,18:10,NYISO,CONED,655486059100007,2016,9,14.4,DMD,0.303621
2016-11-07,18:10,NYISO,CONED,655486060200002,2015,9,2.2,DMD,1.86057
2016-11-07,18:10,NYISO,CONED,655486060200002,2016,9,2.2,DMD,0.433745
2016-11-07,18:10,NYISO,CONED,655486060400008,2015,9,21.9,DMD,24.6525
2016-11-07,18:10,NYISO,CONED,655486060400008,2016,9,21.9,DMD,6.31822
2016-11-07,18:10,NYISO,CONED,655486063000003,2015,9,12.8,DMD,15.4233
2016-11-07,18:10,NYISO,CONED,655486063000003,2016,9,12.8,DMD,5.2194
2016-11-07,18:10,NYISO,CONED,655486087510011,2015,9,86.4,DMD,115.965
2016-11-07,18:10,NYISO,CONED,655486087510011,2016,9,86.4,DMD,35.0851
2016-11-07,18:10,NYISO,CONED,655704293500000,2015,9,24.3,DMD,4.0682
2016-11-07,18:10,NYISO,CONED,655704293500000,2016,9,24.3,DMD,1.31359
2016-11-07,18:10,NYISO,CONED,655704293500000,2016,9,24.3,DMD,0.150178
2016-11-07,18:10,NYISO,CONED,655713049201037,2016,9,14.7,DMD,0.554443
2016-11-07,18:10,NYISO,CONED,655714191400013,2015,9,19742,DMD,17.2557
2016-11-07,18:10,NYISO,CONED,655714191400013,2016,9,19742,DMD,4.47321
2016-11-07,18:10,NYISO,CONED,655801029910006,2016,9,81.9,DMD,25.0621
2016-11-07,18:10,NYISO,CONED,655809206001010,2015,9,31.4,DMD,22.848
2016-11-07,18:10,NYISO,CONED,655809206001010,2016,9,31.4,DMD,6.70529
2016-11-07,18:10,NYISO,CONED,655809248100002,2015,1,9314,DMD,7.79413
2016-11-07,18:10,NYISO,CONED,655809248100002,2016,1,9314,DMD,3.05637
2016-11-07,18:10,NYISO,CONED,655814148500004,2015,1,43413,DMD,62.0858
2016-11-07,18:10,NYISO,CONED,655814148500004,2016,1,43413,DMD,9.47719
2016-11-07,18:10,NYISO,CONED,655815096750004,2015,9,62.7,DMD,64.9401
2016-11-07,18:10,NYISO,CONED,655815096750004,2016,9,62.7,DMD,15.3646
2016-11-07,18:10,NYISO,CONED,655815096752000,2015,9,16.2,DMD,17.5106
2016-11-07,18:10,NYISO,CONED,655815096752000,2016,9,16.2,DMD,5.87698
2016-11-07,18:10,NYISO,CONED,427201002600004,2016,9,224.4,DMD,153.131
2016-11-07,18:10,NYISO,CONED,427213139030005,2015,2,1200,DMD,1.34082
2016-11-07,18:10,NYISO,CONED,427213139030005,2016,2,1200,DMD,0.194539
2016-11-07,18:10,NYISO,CONED,427213139040004,2015,2,2277,DMD,2.91827
2016-11-07,18:10,NYISO,CONED,427213139040004,2016,2,2277,DMD,0.440273
2016-11-07,18:10,NYISO,CONED,427213139060002,2015,2,7038,DMD,4.17472
2016-11-07,18:10,NYISO,CONED,427213139060002,2016,2,7038,DMD,1.27645
2016-11-07,18:10,NYISO,CONED,431103363500027,2016,9,173.3,DMD,193.659
2016-11-07,18:10,NYISO,CONED,432017221000005,2015,2,346,DMD,0.348857
2016-11-07,18:10,NYISO,CONED,432017221000005,2016,2,346,DMD,0.086749
2016-11-07,18:10,NYISO,CONED,432017414000002,2016,2,1970,DMD,0.592785
2016-11-07,18:10,NYISO,CONED,432021107000089,2015,2,6159,DMD,4.75455
2016-11-07,18:10,NYISO,CONED,432021107000089,2016,2,6159,DMD,1.17616
2016-11-07,18:10,NYISO,CONED,432021131600011,2015,9,242.7,DMD,278.315
2016-11-07,18:10,NYISO,CONED,432041224500084,2015,9,21.7,DMD,28.2953
2016-11-07,18:10,NYISO,CONED,432041224500084,2016,9,21.7,DMD,7.04993
2016-11-07,18:10,NYISO,CONED,432109651500024,2016,9,17.9,DMD,5.69921
2016-11-07,18:10,NYISO,CONED,432129522000012,2015,2,2177,DMD,1.50754
2016-11-07,18:10,NYISO,CONED,432129522000012,2016,2,2177,DMD,1.08204
2016-11-07,18:10,NYISO,CONED,432217754300042,2016,9,130.7,DMD,57.1901
2016-11-07,18:10,NYISO,CONED,433009061200091,2015,2,1710,DMD,1.2637
2016-11-07,18:10,NYISO,CONED,433009061200091,2016,2,1710,DMD,0.817825
2016-11-07,18:10,NYISO,CONED,433017237500062,2016,9,29.7,DMD,9.44919
2016-11-07,18:10,NYISO,CONED,433037383221016,2016,9,174.9,DMD,55.9294
2016-11-07,18:10,NYISO,CONED,433037514700011,2016,9,177.3,DMD,84.5525
2016-11-07,18:10,NYISO,CONED,433113250500038,2015,9,67.5,DMD,42.1471
2016-11-07,18:10,NYISO,CONED,433113250500038,2016,9,67.5,DMD,15.9992
2016-11-07,18:10,NYISO,CONED,433119102800120,2016,9,11.3,DMD,2.47194
2016-11-07,18:10,NYISO,CONED,433201029510006,2015,9,82.9,DMD,74.0783
2016-11-07,18:10,NYISO,CONED,433201029510006,2016,9,82.9,DMD,75.3639
2016-11-07,18:10,NYISO,CONED,433203154500034,2016,9,147.7,DMD,129.106
2016-11-07,18:10,NYISO,CONED,434001065500088,2015,9,14,DMD,7.01795
2016-11-07,18:10,NYISO,CONED,434001065500088,2016,9,14,DMD,6.25743
2016-11-07,18:10,NYISO,CONED,434001068500085,2016,9,4.9,DMD,7.1794
2016-11-07,18:10,NYISO,CONED,434009431500013,2015,2,4846,DMD,1.85543
2016-11-07,18:10,NYISO,CONED,434009431500013,2016,2,4846,DMD,2.1979
2016-11-07,18:10,NYISO,CONED,434013118500007,2015,9,28.5,DMD,29.6869
2016-11-07,18:10,NYISO,CONED,434013118500007,2016,9,28.5,DMD,10.9947
2016-11-07,18:10,NYISO,CONED,434013125500008,2015,9,107.7,DMD,121.531
2016-11-07,18:10,NYISO,CONED,434013125500008,2016,9,107.7,DMD,50.0448
2016-11-07,18:10,NYISO,CONED,434029042522149,2016,9,20.8,DMD,13.132
2016-11-07,18:10,NYISO,CONED,434037300500053,2015,9,70.9,DMD,77.9282
2016-11-07,18:10,NYISO,CONED,434037300500053,2016,9,70.9,DMD,26.8905
2016-11-07,18:10,NYISO,CONED,434037596500049,2015,9,61.1,DMD,32.4295
2016-11-07,18:10,NYISO,CONED,434037596500049,2016,9,61.1,DMD,12.7522
2016-11-07,18:10,NYISO,CONED,434037597500022,2015,9,74.1,DMD,54.0491
2016-11-07,18:10,NYISO,CONED,434037597500022,2016,9,74.1,DMD,17.7422
2016-11-07,18:10,NYISO,CONED,434117149100073,2016,9,16,DMD,1.15665
2016-11-07,18:10,NYISO,CONED,434127205000000,2015,9,176,DMD,211.79
2016-11-07,18:10,NYISO,CONED,434127205000000,2016,9,176,DMD,175.445
2016-11-07,18:10,NYISO,CONED,434127362000025,2016,9,11.4,DMD,8.8114
2016-11-07,18:10,NYISO,CONED,434127550000043,2016,9,23,DMD,6.76991
2016-11-07,18:10,NYISO,CONED,435011281000051,2015,9,14.9,DMD,11.3123
2016-11-07,18:10,NYISO,CONED,435011281000051,2016,9,14.9,DMD,6.01873
2016-11-07,18:10,NYISO,CONED,435033059500153,2015,9,38.7,DMD,35.5695
2016-11-07,18:10,NYISO,CONED,435033059500153,2016,9,38.7,DMD,14.6838
2016-11-07,18:10,NYISO,CONED,435101020510005,2015,9,29.5,DMD,30.1697
2016-11-07,18:10,NYISO,CONED,435105372200016,2015,2,13.7,DMD,14.045
2016-11-07,18:10,NYISO,CONED,435105372200016,2016,2,13.7,DMD,11.631
2016-11-07,18:10,NYISO,CONED,436001008200034,2016,9,16.5,DMD,7.10721
2016-11-07,18:10,NYISO,CONED,436013156500107,2016,9,19.1,DMD,7.65837
2016-11-07,18:10,NYISO,CONED,436037200500060,2015,9,25.6,DMD,25.1643
2016-11-07,18:10,NYISO,CONED,436037200500060,2016,9,25.6,DMD,9.1691
2016-11-07,18:10,NYISO,CONED,436121094000039,2016,9,11.6,DMD,2.5172
2016-11-07,18:10,NYISO,CONED,436121098006016,2016,9,51.9,DMD,2.32056
2016-11-07,18:10,NYISO,CONED,436125095100011,2015,9,80,DMD,91.8439
2016-11-07,18:10,NYISO,CONED,436125095100011,2016,9,80,DMD,89.1851
2016-11-07,18:10,NYISO,CONED,436125453000027,2015,1,30726,DMD,11.1104
2016-11-07,18:10,NYISO,CONED,436125453000027,2016,1,30726,DMD,13.9129
2016-11-07,18:10,NYISO,CONED,436129049000079,2016,2,14,DMD,6.04959
2016-11-07,18:10,NYISO,CONED,437039390802008,2015,9,162.1,DMD,202.242
2016-11-07,18:10,NYISO,CONED,437039390802008,2016,9,162.1,DMD,61.4311
2016-11-07,18:10,NYISO,CONED,437241165800015,2016,9,118,DMD,56.0017
2016-11-07,18:10,NYISO,CONED,441001000350020,2015,9,115.6,DMD,136.374
2016-11-07,18:10,NYISO,CONED,441001000350020,2016,9,115.6,DMD,31.8284
2016-11-07,18:10,NYISO,CONED,441027559000013,2015,9,22.7,DMD,17.5619
2016-11-07,18:10,NYISO,CONED,441027559000013,2016,9,22.7,DMD,3.06363
2016-11-07,18:10,NYISO,CONED,441133143500003,2015,9,157.1,DMD,182.76
2016-11-07,18:10,NYISO,CONED,441133143500003,2016,9,157.1,DMD,34.581
2016-11-07,18:10,NYISO,CONED,441137071000035,2015,9,5.4,DMD,6.37805
2016-11-07,18:10,NYISO,CONED,441137071000035,2016,9,5.4,DMD,6.06267
2016-11-07,18:10,NYISO,CONED,441229087600054,2015,9,53.6,DMD,60.0696
2016-11-07,18:10,NYISO,CONED,441229087600054,2016,9,53.6,DMD,9.30203
2016-11-07,18:10,NYISO,CONED,442001115900031,2016,9,18,DMD,2.26438
2016-11-07,18:10,NYISO,CONED,442003027600006,2016,8,331.1,DMD,107.087
2016-11-07,18:10,NYISO,CONED,442023042510014,2015,9,102.7,DMD,113.181
2016-11-07,18:10,NYISO,CONED,442023042510014,2016,9,102.7,DMD,19.4153
2016-11-07,18:10,NYISO,CONED,442023068614039,2016,9,122.4,DMD,37.1545
2016-11-07,18:10,NYISO,CONED,442129053970011,2015,9,39.4,DMD,34.5574
2016-11-07,18:10,NYISO,CONED,442129053970011,2016,9,39.4,DMD,6.26463
2016-11-07,18:10,NYISO,CONED,442129053980010,2015,9,72,DMD,45.827
2016-11-07,18:10,NYISO,CONED,442129053980010,2016,9,72,DMD,6.03683
2016-11-07,18:10,NYISO,CONED,442129053990019,2015,9,32.6,DMD,37.1086
2016-11-07,18:10,NYISO,CONED,442129053990019,2016,9,32.6,DMD,7.38467
2016-11-07,18:10,NYISO,CONED,442129054093003,2015,9,21.7,DMD,16.8643
2016-11-07,18:10,NYISO,CONED,442129054093003,2016,9,21.7,DMD,1.57565
2016-11-07,18:10,NYISO,CONED,442129054095008,2015,9,13.3,DMD,17.5106
2016-11-07,18:10,NYISO,CONED,442129054095008,2016,9,13.3,DMD,1.99329
2016-11-07,18:10,NYISO,CONED,443003117020023,2015,9,33.4,DMD,43.8346
2016-11-07,18:10,NYISO,CONED,443003117020023,2016,9,33.4,DMD,5.5627
2016-11-07,18:10,NYISO,CONED,443005108000039,2015,2,1256,DMD,0.695787
2016-11-07,18:10,NYISO,CONED,443005108000039,2016,2,1256,DMD,0.252559
2016-11-07,18:10,NYISO,CONED,443007177000031,2015,8,46,DMD,54.2714
2016-11-07,18:10,NYISO,CONED,443007177000031,2016,8,46,DMD,9.81164
2016-11-07,18:10,NYISO,CONED,443027098558024,2015,9,129.3,DMD,143.796
2016-11-07,18:10,NYISO,CONED,443027098558024,2016,9,129.3,DMD,31.8155
2016-11-07,18:10,NYISO,CONED,443041090000000,2015,9,11,DMD,13.6838
2016-11-07,18:10,NYISO,CONED,443041090000000,2016,9,11,DMD,5.43406
2016-11-07,18:10,NYISO,CONED,443105187000015,2016,9,160.5,DMD,52.6962
2016-11-07,18:10,NYISO,CONED,443111791000003,2015,9,237.3,DMD,343.255
2016-11-07,18:10,NYISO,CONED,443111791000003,2016,9,237.3,DMD,29.702
2016-11-07,18:10,NYISO,CONED,444013086407118,2016,9,11.8,DMD,0.97259
2016-11-07,18:10,NYISO,CONED,444021100000017,2015,9,7.4,DMD,9.27716
2016-11-07,18:10,NYISO,CONED,444021100000017,2016,9,7.4,DMD,7.46989
2016-11-07,18:10,NYISO,CONED,444025000505033,2015,9,92,DMD,108.543
2016-11-07,18:10,NYISO,CONED,444025000505033,2016,9,92,DMD,22.116
2016-11-07,18:10,NYISO,CONED,444125048699002,2015,9,46.7,DMD,55.663
2016-11-07,18:10,NYISO,CONED,444125048699002,2016,9,46.7,DMD,13.6519
2016-11-07,18:10,NYISO,CONED,444125159400034,2015,9,6.7,DMD,6.26208
2016-11-07,18:10,NYISO,CONED,444125159400034,2016,9,6.7,DMD,1.09556
2016-11-07,18:10,NYISO,CONED,444137022500031,2015,9,17.6,DMD,20.9896
2016-11-07,18:10,NYISO,CONED,444137022500031,2016,9,17.6,DMD,6.20777
2016-11-07,18:10,NYISO,CONED,444209035300053,2015,9,11.3,DMD,12.988
2016-11-07,18:10,NYISO,CONED,444209035300053,2016,9,11.3,DMD,2.3872
2016-11-07,18:10,NYISO,CONED,445139088000046,2015,9,11.6,DMD,14.6115
2016-11-07,18:10,NYISO,CONED,445139088000046,2016,9,11.6,DMD,5.16359
2016-11-07,18:10,NYISO,CONED,446005060342012,2015,2,2545,DMD,1.73947
2016-11-07,18:10,NYISO,CONED,446005060342012,2016,2,2545,DMD,0.477815
2016-11-07,18:10,NYISO,CONED,446011000140003,2015,2,11068,DMD,8.8133
2016-11-07,18:10,NYISO,CONED,446011000140003,2016,2,11068,DMD,1.60611
2016-11-07,18:10,NYISO,CONED,446021055941031,2015,9,11.8,DMD,18.7863
2016-11-07,18:10,NYISO,CONED,446021055941031,2016,9,11.8,DMD,5.50127
2016-11-07,18:10,NYISO,CONED,446033271500012,2015,9,45.1,DMD,44.5304
2016-11-07,18:10,NYISO,CONED,446033271500012,2016,9,45.1,DMD,4.43441
2016-11-07,18:10,NYISO,CONED,446109127533074,2016,9,278.7,DMD,50.4124
2016-11-07,18:10,NYISO,CONED,447001121120041,2015,2,855,DMD,0.70445
2016-11-07,18:10,NYISO,CONED,447001121120041,2016,2,855,DMD,0.15389
2016-11-07,18:10,NYISO,CONED,447013146586007,2016,9,19.3,DMD,3.28668
2016-11-07,18:10,NYISO,CONED,447013146586007,2016,9,19.3,DMD,3.28668
2016-11-07,18:10,NYISO,CONED,451127281000013,2015,2,6917,DMD,5.33437
2016-11-07,18:10,NYISO,CONED,451127281000013,2016,2,6917,DMD,3.91502
2016-11-07,18:10,NYISO,CONED,451237014600037,2015,9,18.7,DMD,20.0105
2016-11-07,18:10,NYISO,CONED,451237014600037,2016,9,18.7,DMD,6.54936
2016-11-07,18:10,NYISO,CONED,451239035000007,2015,2,1809,DMD,1.15965
2016-11-07,18:10,NYISO,CONED,451239035000007,2016,2,1809,DMD,0.498999
2016-11-07,18:10,NYISO,CONED,451239041100007,2015,2,1636,DMD,1.15965
2016-11-07,18:10,NYISO,CONED,451239041100007,2016,2,1636,DMD,0.436624
2016-11-07,18:10,NYISO,CONED,451321220600005,2015,2,6525,DMD,3.47894
2016-11-07,18:10,NYISO,CONED,451321220600005,2016,2,6525,DMD,1.63377
2016-11-07,18:10,NYISO,CONED,451321220700003,2015,2,6012,DMD,5.79823
2016-11-07,18:10,NYISO,CONED,451321220700003,2016,2,6012,DMD,1.51811
2016-11-07,18:10,NYISO,CONED,452231387000015,2015,9,44.3,DMD,42.9257
2016-11-07,18:10,NYISO,CONED,452231387000015,2016,9,44.3,DMD,26.8065
2016-11-07,18:10,NYISO,CONED,452331024500078,2015,9,6,DMD,3.47518
2016-11-07,18:10,NYISO,CONED,452331024500078,2016,9,6,DMD,2.14679
2016-11-07,18:10,NYISO,CONED,452611042200003,2015,2,0,DMD,0.0469392
2016-11-07,18:10,NYISO,CONED,452611042300068,2016,2,5.8,DMD,2.57682
2016-11-07,18:10,NYISO,CONED,453005388500028,2016,9,6,DMD,4.7934
2016-11-07,18:10,NYISO,CONED,453223133000026,2015,9,16.3,DMD,15.122
2016-11-07,18:10,NYISO,CONED,453223133000026,2016,9,16.3,DMD,14.9097
2016-11-07,18:10,NYISO,CONED,453521096000002,2015,2,4700,DMD,2.43526
2016-11-07,18:10,NYISO,CONED,453521096000002,2016,2,4700,DMD,1.04099
2016-11-07,18:10,NYISO,CONED,461123129500015,2015,9,12.5,DMD,14.8435
2016-11-07,18:10,NYISO,CONED,461123129500015,2016,9,12.5,DMD,4.44571
2016-11-07,18:10,NYISO,CONED,461209410000003,2015,9,172,DMD,157.712
2016-11-07,18:10,NYISO,CONED,461209410000003,2016,9,172,DMD,31.2177
2016-11-07,18:10,NYISO,CONED,461335050406018,2016,9,29,DMD,34.1522
